,id_solicitante,nombre,apellido,familia_numerosa,edad_hijo,trabaja_hijo
48443,48444,Juana Dominga,Julian,False,,
48444,48445,Juana Maravillas,Codorniu,True,23,False
48445,48446,Juana Monica,Fraire,True,15,
48446,48447,Juana Paulina,Bataller,True,15,
48447,48448,Juana Socorro,Polit,False,,
48448,48449,Judi,Baltar,True,17,
48449,48450,Julia Amelia,Menguiano,True,21,True
48450,48451,Julia Gabriela,Monto,False,,
48451,48452,Julia Monica,Cata,True,18,
48452,48453,Juliana Teresa,Rebelles,True,17,
48453,48454,Junyan,Aierbe,True,23,False
48454,48455,Junying,Haidara,True,24,False
48455,48456,Kanta,Salom,True,23,False
48456,48457,Karen Jayne,Cosgaya,True,20,
48457,48458,Karen Stefania,Bouchikhi,True,18,
48458,48459,Karina Marcela,Parla,True,24,True
48459,48460,Karina Marisol,Ushi√Ëa,False,,
48460,48461,Karla Cecilia,Padilla,False,,
48461,48462,Karla Lizeth,Fermosel,True,18,
48462,48463,Karla Tatiana,Jalao,False,,
48463,48464,Katarzyna Marta,Reguilon,True,25,False
48464,48465,Katherine Lizeth,Mailat,False,,
48465,48466,Kathryn Louise,Ainsa,True,19,
48466,48467,Keyla Maria,Drammeh,True,20,
48467,48468,Khatima,Coloma,False,,
48468,48469,Kim Elizabeth,El Ouafi,False,,
48469,48470,Kishwar,Cotos,False,,
48470,48471,Krystina,Penco,False,,
48471,48472,Lakhwinder,De Felipe,True,17,
48472,48473,Lani,Fiaz,True,19,
48473,48474,Larisa Mariana,Ilincheta,True,16,
48474,48475,Laszlone,Gonzalez Del Campo,True,18,
48475,48476,Laura Amanda,Nabil,True,15,
48476,48477,Laura Fabiana,Yebes,False,,
48477,48478,Laura Gemma,Bouchnafa,False,,
48478,48479,Laura Olga,Macanas,False,,
48479,48480,Laura Simona,Rex,True,19,
48480,48481,Laurence Marie,Loidi,True,22,False
48481,48482,Leidy Andrea,Danfakha,False,,
48482,48483,Leisy,Fernandez De Landa,True,24,False
48483,48484,Lesley Elizabeth,Fabon,False,,
48484,48485,Leticia Belen,Ome√Ëaca,False,,
48485,48486,Leticia Ines,Parlade,True,18,
48486,48487,Leticia Paola,Howe,True,16,
48487,48488,Leya,Donate,False,,
48488,48489,Libia Ines,Cuadron,True,17,
48489,48490,Lidia Marlene,Froiz,False,,
48490,48491,Lidia Vanesa,Ca√Ëestro,True,18,
48491,48492,Lilian Susana,Cespedosa,True,18,
48492,48493,Liliana Alejandra,Herranz,True,15,
48493,48494,Lina Margarita,Bosch,False,,
48494,48495,Linet,Aucacama,True,24,True
48495,48496,Lingmiao,Bossa,True,25,False
48496,48497,Lisa Joanne,Sampablo,True,25,False
48497,48498,Lisett,Basterra,False,,
48498,48499,Liz Rossana,Vinos,True,17,
48499,48500,Lizeth Fernanda,Saquete,True,21,True
48500,48501,Lorella,Yanguela,False,,
48501,48502,Lourdes Alexandra,Mascare√Ëa,True,19,
48502,48503,Lourdes Antonia,Larrainzar,False,,
48503,48504,Lourdes Suyapa,Serrahima,False,,
48504,48505,Lourdes Viviana,Zalaya,True,17,
48505,48506,Lucia Alba,Bali√Ëa,False,,
48506,48507,Lucia Estrella,Oliu,False,,
48507,48508,Lucia Laura,Segarra,False,,
48508,48509,Lucia Micaela,Moros,False,,
48509,48510,Lucia Olga,Fry,False,,
48510,48511,Lucia Socorro,Hammani,False,,
48511,48512,Lucia Tatiana,Agualongo,False,,
48512,48513,Lucrezia,Morlan,True,18,
48513,48514,Luisa Amalia,Benayad,False,,
48514,48515,Luisa Olga,Rebole,False,,
48515,48516,Luiza Elena,Ristol,False,,
48516,48517,Luminita Gabriela,Arias,False,,
48517,48518,Lupe Rocio,Sami,True,15,
48518,48519,Lusia,Badoi,True,25,False
48519,48520,Luz Antonia,Allue,False,,
48520,48521,Luz Celeste,Beato,True,20,
48521,48522,Luztolde,Minda,True,23,True
48522,48523,Lyna,Araujo,True,19,
48523,48524,Lynda Jane,Orois,True,22,False
48524,48525,Mabel Alejandra,Najah,False,,
48525,48526,Macarena Soledad,Ipiales,False,,
48526,48527,Magaly Elizabeth,Regal,True,19,
48527,48528,Magdalena Angeles,Tenllado,False,,
48528,48529,Magdalena Barbara,Chamba,True,21,False
48529,48530,Magdalena Cristina,De Loma,True,16,
48530,48531,Mailyn,Sabat,False,,
48531,48532,Maira Isabel,Some,False,,
48532,48533,Maisae,Basteiro,False,,
48533,48534,Malgorzata Dorota,Aurell,True,17,
48534,48535,Man,Rafique,True,24,True
48535,48536,Manjinder,Lahasen,True,25,True
48536,48537,Manuela Magdalena,Greaves,False,,
48537,48538,Marcela Lorena,De Ramon,False,,
48538,48539,Marcelina Isabel,Sopelana,True,24,True
48539,48540,Marcia Carmen,Valeriev,True,20,
48540,48541,Margaret Alice,Sala,True,19,
48541,48542,Margarita Alexandra,Tahar,True,21,True
48542,48543,Margarita Angelica,Khouya,True,22,False
48543,48544,Margarita Gema,Halim,True,15,
48544,48545,Margarita Rosari,Jilali,True,23,True
48545,48546,Maria Adamina,Balmont,True,22,True
48546,48547,Maria Adita,Maimo,False,,
48547,48548,Maria Andion,Admetlla,False,,
48548,48549,Maria Angeles Concepcion,Quinteros,True,17,
48549,48550,Maria Angeles Teresa,Mu√Ëana,False,,
48550,48551,Maria Anunciata,Ababou,True,22,True
48551,48552,Maria Arabela,Ameijenda,True,16,
48552,48553,Maria Baltasara,Tafalla,False,,
48553,48554,Maria Benicia,Veleda,False,,
48554,48555,Maria Brugues,Bonjoch,False,,
48555,48556,Maria Carmen Inmaculada,Sabogal,False,,
48556,48557,Maria Carmen Jesus,Martin Caro,False,,
48557,48558,Maria Carmen Sara,Ubiedo,False,,
48558,48559,Maria Cleotilde,Kabbouri,True,19,
48559,48560,Maria Concepcion Isabel,Martorell,False,,
48560,48561,Maria Contemplacion,Bretos,False,,
48561,48562,Maria Diolinda,Cevallos,False,,
48562,48563,Maria Eli,Si√Ëol,False,,
48563,48564,Maria Emanuela,Monasterio,True,22,True
48564,48565,Maria Encarna,Baucells,True,25,True
48565,48566,Maria Ernesta,Mekkaoui,True,24,True
48566,48567,Maria Estebana,Pobo,False,,
48567,48568,Maria Ezequiela,Berdayes,False,,
48568,48569,Maria Gerardina,El Majjaoui,False,,
48569,48570,Maria Gonzala,Ennaji,False,,
48570,48571,Maria Greta,Anido,True,16,
48571,48572,Maria Hermelina,Su,False,,
48572,48573,Maria Iliana,Radoslavova,True,15,
48573,48574,Maria Isabel Angeles,Preixens,False,,
48574,48575,Maria Isabel Bego√Ëa,Balmes,True,22,True
48575,48576,Maria Isabel Rosario,Fateh,False,,
48576,48577,Maria Isabelle,Sainz De Aja,False,,
48577,48578,Maria Izabel,Fortu√Ëo,False,,
48578,48579,Maria Jeanette,Todoli,False,,
48579,48580,Maria Josefa Concepcion,Haddadi,False,,
48580,48581,Maria Katerina,Retamozo,True,19,
48581,48582,Maria Letizia,Chung,True,25,True
48582,48583,Maria Licinia,De Lope,True,16,
48583,48584,Maria Luisa Lourdes,Douglas,True,19,
48584,48585,Maria Luisa Yolanda,Fort,True,24,False
48585,48586,Maria Mariola,Nedelea,False,,
48586,48587,Maria Melanie,Powell,True,23,True
48587,48588,Maria Monfrague,Lovillo,False,,
48588,48589,Maria Monte Carmelo,Cascon,True,16,
48589,48590,Maria Nadalina,Marote,False,,
48590,48591,Maria Narciza,Eiriz,True,23,True
48591,48592,Maria Nayade,Anchundia,True,17,
48592,48593,Maria Pilar Aurora,Alijo,True,25,True
48593,48594,Maria Pilar Emilia,Navais,False,,
48594,48595,Maria Pilar Marta,Bria,True,19,
48595,48596,Maria Pilar Vicenta,Abando,False,,
48596,48597,Maria Rosal,Gilarranz,True,18,
48597,48598,Maria Rosmira,Falip,True,25,True
48598,48599,Maria Salustiana,Oliver,True,21,True
48599,48600,Maria Sequero,Del Tio,False,,
48600,48601,Maria Sheyla,Achaerandio,False,,
48601,48602,Maria Tibisay,Rendon,True,21,False
48602,48603,Maria Uxua,Ibort,False,,
48603,48604,Maria Zara,Hristov,False,,
48604,48605,Maria Zenobia,Viqueira,False,,
48605,48606,Mariagrazia,Elso,True,15,
48606,48607,Mariana Diana,Garcia Bravo,True,22,False
48607,48608,Mariana Dolores,Goldaraz,True,20,
48608,48609,Mariana Emilia,Cima,False,,
48609,48610,Mariana Rosario,Clavero,True,20,
48610,48611,Mariana Violeta,Orihuela,True,25,True
48611,48612,Mariana Viorica,Patrascu,False,,
48612,48613,Marie Sophie,Oro,True,23,True
48613,48614,Marili,Fernandez De Cordova,True,16,
48614,48615,Marina Daniela,Aguinaga,True,24,True
48615,48616,Marina Paz,Franch,True,16,
48616,48617,Marineide,Cara√Ëana,False,,
48617,48618,Marisa Andrea,Laudo,True,16,
48618,48619,Marisol Elizabeth,Moon,True,21,True
48619,48620,Maritza Beatriz,Valderrey,True,21,False
48620,48621,Maritza Jacqueline,Magaz,True,21,False
48621,48622,Marjory,Vitales,False,,
48622,48623,Marta Celia,Farreny,False,,
48623,48624,Marta Elisabet,Betancur,False,,
48624,48625,Marta Lilian,Cursach,True,23,False
48625,48626,Marta Purificacion,Marichal,False,,
48626,48627,Marta Vanessa,Chiriac,True,23,True
48627,48628,Martha Monica,Lomba,True,20,
48628,48629,Martha Pilar,Rivilla,True,20,
48629,48630,Martina Belen,De Vargas,True,19,
48630,48631,Mary Alejandra,Kovacs,False,,
48631,48632,Mary Angeles,Antxia,False,,
48632,48633,Mary Christina,Zaldumbide,True,21,True
48633,48634,Matilde Eugenia,Cancelas,False,,
48634,48635,Matilde Francisca,Voss,True,23,True
48635,48636,Matilde Lucia,Hawkins,False,,
48636,48637,Maxi,De Cara,False,,
48637,48638,Mayra Jacqueline,Ruesca,False,,
48638,48639,Melek,Urtaza,False,,
48639,48640,Melisa Carmen,Almudever,True,16,
48640,48641,Melody Maria,Baraut,False,,
48641,48642,Mercedes Angela,Poo,True,18,
48642,48643,Mercedes Candelaria,Obono,True,22,True
48643,48644,Mercedes Emilia,Beamud,True,23,True
48644,48645,Mercedes Reyes,Cavilla,False,,
48645,48646,Mery Yolanda,Reda,True,19,
48646,48647,Meta,Yumar,False,,
48647,48648,Michal,Bajenaru,True,19,
48648,48649,Mihaela Lacramioara,Garri,True,22,False
48649,48650,Mihaela Larisa,Alcarria,True,23,True
48650,48651,Milagros Belen,De Mingo,True,24,False
48651,48652,Milagros Elizabeth,Echenagusia,False,,
48652,48653,Milagros Raquel,Motera,True,17,
48653,48654,Millicent,Conejo,False,,
48654,48655,Minhua,Brichs,False,,
48655,48656,Miranda Maria,Narciso,True,22,True
48656,48657,Mireia Isabel,Osso,True,20,
48657,48658,Mirela Ioana,Agundez,False,,
48658,48659,Miren Aitziber,Yusein,False,,
48659,48660,Miren Aurkene,Boa,True,23,False
48660,48661,Miren Elene,Trassierra,False,,
48661,48662,Miren Iciar,Pereda,False,,
48662,48663,Miriam Elisabet,Man,True,21,True
48663,48664,Miriam Gabriela,Alvarellos,False,,
48664,48665,Miriam Valle,Betanzos,False,,
48665,48666,Mirian Carolina,Grimm,True,25,False
48666,48667,Mirian Liliana,Nef,True,25,False
48667,48668,Mirian Pino,Belinchon,True,22,False
48668,48669,Mirian Soledad,Calles,True,22,True
48669,48670,Mirna Graciela,Rives,False,,
48670,48671,Monica Aurora,Rabal,True,17,
48671,48672,Monica Bibiana,De Olano,True,17,
48672,48673,Monica Cruz,Cope,True,16,
48673,48674,Monica Elisa,Orgeira,False,,
48674,48675,Monica Encarnacion,Losqui√Ëo,True,15,
48675,48676,Monica Julia,Megido,False,,
48676,48677,Monica Soraya,Miral,True,23,True
48677,48678,Monina,Demera,True,22,True
48678,48679,Montserrat Dolores,Brinkmann,True,15,
48679,48680,Montserrat Mercedes,Butuc,True,23,True
48680,48681,Moreyba,Cribeiro,False,,
48681,48682,Myriam Graciela,Ansia,True,19,
48682,48683,Myriam Pilar,Tolmos,True,23,False
48683,48684,Naema,Morata,True,21,True
48684,48685,Nagina,Latasa,False,,
48685,48686,Naiyara,Lages,False,,
48686,48687,Najet,Caballeria,True,16,
48687,48688,Najua,Cembrero,True,24,False
48688,48689,Nanette,Mordillo,False,,
48689,48690,Nasrine,Dotes,True,23,False
48690,48691,Natalia Marcela,Barris,True,23,False
48691,48692,Natalie Ann,Bozdog,True,16,
48692,48693,Natividad Francisca,Soporan,True,20,
48693,48694,Natividad Josefa,Cortecero,False,,
48694,48695,Ndeye Amy,Gerena,False,,
48695,48696,Neiza,Baladron,False,,
48696,48697,Nevadita,Gurrera,False,,
48697,48698,Nicole Isabel,Palazuelo,True,23,False
48698,48699,Nieves Beatriz,Hammond,True,23,True
48699,48700,Nieves Cristina,Puertes,False,,
48700,48701,Noelia Andrea,Ramallal,False,,
48701,48702,Noelia Francisca,Gabi√Ëa,True,22,False
48702,48703,Nouhad,Costoya,True,22,False
48703,48704,Nubia Patricia,Zambudio,True,17,
48704,48705,Numidia,Pomposo,True,16,
48705,48706,Nuria Luisa,Wills,True,23,True
48706,48707,Nuria Marta,Fontrodona,False,,
48707,48708,Nuvia,Nilsen,True,22,False
48708,48709,Oana Claudia,Bacardi,True,21,True
48709,48710,Olga Consuelo,Pordomingo,False,,
48710,48711,Olga Eva,Cobzaru,True,18,
48711,48712,Olga Mabel,Nebot,True,24,True
48712,48713,Olivera,Carne,True,20,
48713,48714,Olya,Guerricabeitia,True,21,True
48714,48715,Ozlem,Beloki,False,,
48715,48716,Paloma Alejandra,Calve,False,,
48716,48717,Paloma Paz,Garazo,False,,
48717,48718,Paloma Susana,Oltean,True,18,
48718,48719,Pamela Rocio,Scott,False,,
48719,48720,Paola Elena,Rahimi,True,21,True
48720,48721,Paola Jacqueline,I√Ëiguez De Heredia,True,21,True
48721,48722,Patricia Emilia,De La Fe,False,,
48722,48723,Patricia Josefa,Arano,True,18,
48723,48724,Patricia June,Bolton,True,20,
48724,48725,Patricia Marisol,Moline,False,,
48725,48726,Patricia Paloma,Torrente,False,,
48726,48727,Patricia Rosana,Segui,False,,
48727,48728,Patricia Sonia,Zambudio,False,,
48728,48729,Patricia Ximena,Lanchares,True,22,False
48729,48730,Paula Lourdes,Berche,True,23,False
48730,48731,Paula Michelle,Laliena,False,,
48731,48732,Paula Roxana,Agueros,False,,
48732,48733,Paulina Magdalena,Guaraca,False,,
48733,48734,Petra Luisa,Go√Ëalons,False,,
48734,48735,Petronella Maria,Zango,False,,
48735,48736,Philomina,Constenla,True,21,True
48736,48737,Pieternella,Bellmunt,False,,
48737,48738,Pilar Almudena,Sornoza,False,,
48738,48739,Pilar Ascension,Amezua,False,,
48739,48740,Pilar Azucena,Bizcocho,True,22,True
48740,48741,Pilar Covadonga,De Sebastian,False,,
48741,48742,Pilar Estefania,Montosa,True,17,
48742,48743,Pilar Virginia,Bonhome,True,20,
48743,48744,Promise,Litran,True,19,
48744,48745,Rafaela Concepcion,Montojo,False,,
48745,48746,Rafaela Francisca,Guillaumes,True,19,
48746,48747,Raihana,Sassi,False,,
48747,48748,Rajni,Bernus,True,22,False
48748,48749,Ramona Valentina,Cortez,True,15,
48749,48750,Raouia,Carreton,True,19,
48750,48751,Raphaela,Mirica,False,,
48751,48752,Raquel Asuncion,Balbontin,True,17,
48752,48753,Raquel Candelaria,Hernanz,False,,
48753,48754,Raquel Olga,Octavio,False,,
48754,48755,Rebeca Laura,Masanes,True,16,
48755,48756,Rebeca Lucia,Playan,False,,
48756,48757,Reena,Garijo,False,,
48757,48758,Rhea,Arbones,False,,
48758,48759,Rita Manuela,Arcega,True,22,True
48759,48760,Rita Yolanda,Bullon,True,25,False
48760,48761,Riza,Sharpe,False,,
48761,48762,Rocio Laura,Trenco,False,,
48762,48763,Rocio Micaela,Viruete,True,15,
48763,48764,Rocio Pino,Kamara,False,,
48764,48765,Rodica Mirela,Caguana,True,15,
48765,48766,Rodica Viorica,Rossello,False,,
48766,48767,Rogelia Maria,Oliden,False,,
48767,48768,Romina Lorena,Sotodosos,True,24,False
48768,48769,Rosa Amanda,Wells,False,,
48769,48770,Rosa Clementina,Akter,False,,
48770,48771,Rosa Elva,Givica,True,19,
48771,48772,Rosa Filomena,Mene,True,20,
48772,48773,Rosa Macarena,Suarez,False,,
48773,48774,Rosa Ofelia,Arruga,True,15,
48774,48775,Rosa Paola,Garros,False,,
48775,48776,Rosa Petra,Berar,True,22,False
48776,48777,Rosa Pura,Monsalve,True,24,True
48777,48778,Rosa Sabina,Gra√Ëa,True,18,
48778,48779,Rosa Sara,San Vicente,True,17,
48779,48780,Rosalba Maria,Abelenda,False,,
48780,48781,Rosali,Woolley,True,16,
48781,48782,Rosalia Antonia,Erburu,True,20,
48782,48783,Rosalia Teresa,Chahboun,True,16,
48783,48784,Rosell,Garcia Mora,False,,
48784,48785,Rosenilda,Llobregat,True,21,False
48785,48786,Roumiana,Etxarri,False,,
48786,48787,Roxana Loredana,Arif,True,16,
48787,48788,Rubby,Holloway,True,25,False
48788,48789,Rumyana Ivanova,Volta,True,15,
48789,48790,Ruth Andrea,Gardo,True,17,
48790,48791,Ruth Gabriela,Kourouma,False,,
48791,48792,Saadiya,Gadea,False,,
48792,48793,Sabina Elena,Narro,True,24,True
48793,48794,Sachiko,Bibiloni,False,,
48794,48795,Safina,Oyarzun,False,,
48795,48796,Salam,Guanter,True,15,
48796,48797,Samyra,Revidiego,True,20,
48797,48798,Sandra Asuncion,Buzila,True,20,
48798,48799,Sandra Julieth,Gascue,True,24,True
48799,48800,Sandra Mara,Seguer,False,,
48800,48801,Santa Cristina,Citores,False,,
48801,48802,Sara Almudena,Garramiola,False,,
48802,48803,Sara Helena,Pigem,True,23,True
48803,48804,Sarah Michelle,Arlegui,True,17,
48804,48805,Sarata,Garcia Redondo,False,,
48805,48806,Saroa,Pecos,False,,
48806,48807,Servita,Juela,False,,
48807,48808,Setou,Ruedas,False,,
48808,48809,Shirley Tatiana,Sanchez Pascuala,False,,
48809,48810,Silvana Soledad,Gabian,True,20,
48810,48811,Silvia Angela,Culebras,False,,
48811,48812,Silvia Emilia,Terrassa,False,,
48812,48813,Silvia Judith,Ferrater,False,,
48813,48814,Silvia Luz,Ciorraga,False,,
48814,48815,Silvia Matilde,Ontalba,True,21,True
48815,48816,Silvina Gabriela,Ceballos,False,,
48816,48817,Simona Georgeta,Larralde,True,17,
48817,48818,Sindy Paola,Generelo,False,,
48818,48819,Sire,Mazuelos,False,,
48819,48820,Sivia,Severiche,False,,
48820,48821,Sofia Elisabeth,Corujo,True,16,
48821,48822,Sofia Josefa,Merello,False,,
48822,48823,Sofia Manuela,Finol,False,,
48823,48824,Sofia Milagros,Qu,True,23,True
48824,48825,Sonam,Victoriano,True,22,True
48825,48826,Sonia Angela,Buetas,False,,
48826,48827,Sonia Angelica,Barrabino,False,,
48827,48828,Sonia Elisabet,Serneguet,True,19,
48828,48829,Sonia Karina,Moradillo,True,24,True
48829,48830,Sonia Vanessa,Verdegay,False,,
48830,48831,Sorina Cristina,Fernandez,True,19,
48831,48832,Stefania Ioana,Achaerandio,False,,
48832,48833,Stefania Roxana,Rubin De Celis,False,,
48833,48834,Stefanica,Maravilla,True,17,
48834,48835,Stefany Carolina,Chivu,False,,
48835,48836,Sugey,Cartaya,True,24,False
48836,48837,Suiju,Mu√Ëio,True,25,True
48837,48838,Sulan,Portos,False,,
48838,48839,Suria,Aguirrezabalaga,True,21,True
48839,48840,Susan Elisabeth,Pluma,False,,
48840,48841,Susan Lynn,Lopez De Zubiria,False,,
48841,48842,Susana Ana,Cambres,False,,
48842,48843,Susana Catalina,Xavier,False,,
48843,48844,Susana Maribel,Sornoza,True,23,False
48844,48845,Susannah,Lanzarote,False,,
48845,48846,Suzane,Aliende,False,,
48846,48847,Suzette,Saraguro,False,,
48847,48848,Sybil,Gavrila,True,19,
48848,48849,Tahmina,Osso,True,17,
48849,48850,Tamara Lucia,Miguelsanz,True,21,True
48850,48851,Taous,Baiaram,False,,
48851,48852,Tatiana Maribel,Eiroa,True,20,
48852,48853,Tatyana Georgieva,Recouso,True,16,
48853,48854,Teresa Adela,Hofer,False,,
48854,48855,Teresa Bego√Ëa,Gey,True,22,True
48855,48856,Teresa Gema,Lolo,False,,
48856,48857,Teresinha,Eddahbi,False,,
48857,48858,Teresita Ni√Ëo,Calzacorta,True,15,
48858,48859,Thaisa,Gou,True,18,
48859,48860,Theresa Mary,Ly,False,,
48860,48861,Tian,Parejo,False,,
48861,48862,Tiffani,Avila,True,18,
48862,48863,Tigist,Muniesa,True,15,
48863,48864,Tong,Mellouki,False,,
48864,48865,Tonica,Nechifor,True,16,
48865,48866,Tracy Louise,Otvos,False,,
48866,48867,Trinidad Encarnacion,Seto,False,,
48867,48868,Ursula Andrea,Caicedo,False,,
48868,48869,Ursula Anna,Faraco,True,16,
48869,48870,Ursula Carmen,Ezquer,True,25,False
48870,48871,Valdineia,Masero,False,,
48871,48872,Valeria Elena,Portellano,True,23,False
48872,48873,Valme Maria,Angheluta,True,15,
48873,48874,Vanesa Dolores,Molino,False,,
48874,48875,Vanessa Elena,Tabla,True,20,
48875,48876,Vaska,Sayah,True,22,False
48876,48877,Vergelina,Maier,True,25,True
48877,48878,Veronica Virginia,Mantas,False,,
48878,48879,Victoria Angela,Ballina,False,,
48879,48880,Victoria Daniela,Ainaga,True,21,True
48880,48881,Victoria Fernanda,Farell,False,,
48881,48882,Victoria Inmaculada,Haldon,False,,
48882,48883,Victoria Lourdes,Rivela,True,15,
48883,48884,Victoria Olga,Blacio,True,21,False
48884,48885,Vilma Esperanza,Braun,False,,
48885,48886,Virginia Belen,Males,False,,
48886,48887,Virginia Francisca,Stefanova,False,,
48887,48888,Visitacion Maria,Coomonte,False,,
48888,48889,Wangfen,Fauli,False,,
48889,48890,Xiangmei,Bareiro,False,,
48890,48891,Xiaoju,Camello,False,,
48891,48892,Xiaoya,Malik,True,16,
48892,48893,Xuejing,Lauroba,True,23,True
48893,48894,Yadira Rocio,Godwin,True,16,
48894,48895,Yajaira Carmen,Kozak,False,,
48895,48896,Yama,Bahamonde,True,25,False
48896,48897,Yanai,Ivan,False,,
48897,48898,Yanina Elizabeth,Bros,True,20,
48898,48899,Yaret,Aldeanueva,False,,
48899,48900,Yazira,Maarad,False,,
48900,48901,Yenai,Cajamarca,False,,
48901,48902,Yenisey,Lleonart,True,25,False
48902,48903,Yesica Lorena,Len,False,,
48903,48904,Yihui,Biot,False,,
48904,48905,Yilena,Daban,False,,
48905,48906,Yilian,El Yahiaoui,False,,
48906,48907,Yingmei,Salleras,True,21,False
48907,48908,Yolanda Irene,Poyo,True,19,
48908,48909,Yolanda Manuela,Townsend,False,,
48909,48910,Yolanda Milagros,Bris,False,,
48910,48911,Yolanda Sofia,Barbarroja,True,21,False
48911,48912,Ysabel Maria,Bon,True,25,False
48912,48913,Yunyan,Gou,False,,
48913,48914,Yutong,Daganzo,True,16,
48914,48915,Yvonne Anne,Barcena,False,,
48915,48916,Zaragoza,Donamaria,True,25,True
48916,48917,Zaruhi,Rad,True,16,
48917,48918,Zeenat,Mayne,False,,
48918,48919,Zoila Esther,Linuesa,True,22,False
48919,48920,Zsuzsa,Barberi,False,,
48920,48921,Zulfiya,Bernaola,False,,
48921,48922,Ada Beatriz,Simo,False,,
48922,48923,Ada Cristina,Serrat,False,,
48923,48924,Adela Mihaela,Fontanilla,False,,
48924,48925,Adjou,Abrantes,False,,
48925,48926,Adriana Georgiana,Larreta,True,25,True
48926,48927,Adriana Guadalupe,Babon,False,,
48927,48928,Adriana Jacqueline,Gheorghiu,True,19,
48928,48929,Adriana Leonor,Artes,True,25,True
48929,48930,Adriana Lourdes,Haddou,False,,
48930,48931,Africa Victoria,Soldevila,True,25,True
48931,48932,Aicong,Curea,True,20,
48932,48933,Aidi,Vizcarra,False,,
48933,48934,Airi,Goyena,True,23,True
48934,48935,Aizeti,Cordera,False,,
48935,48936,Akhtar,Podadera,False,,
48936,48937,Alaska,Parte,True,21,False
48937,48938,Alba Eugenia,Reboredo,True,16,
48938,48939,Alba Noemi,Calmet,False,,
48939,48940,Alegra,Garayalde,False,,
48940,48941,Alejandra Eugenia,Velaz,False,,
48941,48942,Alejandra Leticia,Ferruelo,False,,
48942,48943,Alejandra Valentina,Toala,False,,
48943,48944,Alejandria,Anderson,True,18,
48944,48945,Alenka,Ortigosa,False,,
48945,48946,Alexandra Corina,Perez De Arrilucea,False,,
48946,48947,Alexandra Rebeca,Delpon,False,,
48947,48948,Alexia Isabel,Zunino,False,,
48948,48949,Algimira,Amosa,False,,
48949,48950,Alicia Valle,Serres,True,18,
48950,48951,Alicia Vanessa,Sehli,True,19,
48951,48952,Alina Paula,Schuster,True,15,
48952,48953,Almudena Angeles,Tella,True,25,False
48953,48954,Aloe,Playa,True,24,True
48954,48955,Altagracia Mercedes,Bowers,False,,
48955,48956,Amalia Eugenia,De Marcos,True,20,
48956,48957,Amparo Emilia,Borza,False,,
48957,48958,Amparo Manuela,Garsaball,True,20,
48958,48959,Amparo Yolanda,Ruesta,False,,
48959,48960,Ana America,Galazo,True,17,
48960,48961,Ana Argentina,Balaceanu,False,,
48961,48962,Ana Bienvenida,Maas,True,16,
48962,48963,Ana Fermina,Bardales,False,,
48963,48964,Ana Gabriel,Ca√Ëis,False,,
48964,48965,Ana Gladis,Vi√Ëals,False,,
48965,48966,Ana Libia,Claveria,True,17,
48966,48967,Ana Maria Andreea,Sansa,False,,
48967,48968,Ana Maria Daniela,Ruvira,True,19,
48968,48969,Ana Maria Esther,Medes,False,,
48969,48970,Ana Maria Florentina,Balsebre,False,,
48970,48971,Ana Maria Guadalupe,Via√Ëo,False,,
48971,48972,Ana Maria Laura,Gencheva,True,25,False
48972,48973,Ana Rufina,Carranza,False,,
48973,48974,Ana Sarai,Pariente,True,15,
48974,48975,Ana Vitoria,Costin,True,22,True
48975,48976,Anca Alina,Dure,False,,
48976,48977,Ancuta Nicoleta,Feliu,False,,
48977,48978,Andalucia,Marrase,True,22,False
48978,48979,Andra Cristina,Valmaseda,True,24,False
48979,48980,Andrea Cisne,Grecu,False,,
48980,48981,Andrea Gloria,Train,True,20,
48981,48982,Andrea Josefa,Joyera,True,24,False
48982,48983,Andrea Vanina,Lobelle,True,25,False
48983,48984,Andreea Rebeca,Casti√Ëeira,False,,
48984,48985,Andreia Alexandra,Sambade,False,,
48985,48986,Angela Dawn,Tio,True,23,True
48986,48987,Angela Fernanda,Masse,False,,
48987,48988,Angela Martina,Valcuende,True,22,True
48988,48989,Angela Montserrat,Ochoa De Retana,True,16,
48989,48990,Angela Natividad,Yesa,False,,
48990,48991,Angela Paloma,Igui√Ëiz,True,22,False
48991,48992,Angela Reyes,Yague,True,20,
48992,48993,Angela Rita,Mancera,False,,
48993,48994,Angela Simona,Fiol,False,,
48994,48995,Angeles Catalina,Valkova,False,,
48995,48996,Angeles Inmaculada,Codina,True,15,
48996,48997,Angeles Marta,Zurera,True,23,False
48997,48998,Angelica Gabriela,Sordo,True,16,
48998,48999,Angelica Mercedes,Cara√Ëana,False,,
48999,49000,Angelica Paola,Karrouchi,True,17,
49000,49001,Angie Alexandra,Payno,False,,
49001,49002,Angie Camila,Dulce,True,22,True
49002,49003,Angie Dayana,Moyano,False,,
49003,49004,Angiolina,Espinos,False,,
49004,49005,Anila,Alises,False,,
49005,49006,Anita Carmen,Arroyo,True,21,True
49006,49007,Anita Mary,Bu√Ëo,False,,
49007,49008,Anna Beata,Reboiras,False,,
49008,49009,Antonia Adoracion,Avila,True,21,True
49009,49010,Antonia Padua,Caturla,True,17,
49010,49011,Aouda,Vaswani,False,,
49011,49012,Aparicion,Estanga,False,,
49012,49013,Apollonia Maria,Abdou,True,21,True
49013,49014,Arama,Requejo,False,,
49014,49015,Aranzazu Isabel,Casasola,True,17,
